90,50,903.5125937966968,396.89830871174695,22.960910328155116,22.462426665968266,1,-1,-1,-1
91,50,906.7506780543157,397.71092964096573,24.507674882995634,24.03175537010148,1,-1,-1,-1
92,50,909.2807000472267,398.42065059220397,24.391308017463498,23.938077068155824,1,-1,-1,-1
93,50,911.9139472384289,403.7263790882007,22.5978814730191,22.18942659128366,1,-1,-1,-1
96,52,1651.5240935215293,364.31434326171876,126.71665670694159,104.64326171875,1,-1,-1,-1
120,54,855.8510855809358,392.397216796875,33.45156418969094,31.94599609375,1,-1,-1,-1
122,55,28.67415086891907,409.85321044921875,135.12453714079345,98.2060302734375,1,-1,-1,-1
132,55,-6.227379893536408,398.83779915171357,164.08569209010216,119.63903255753159,1,-1,-1,-1
133,55,15.28013294058772,390.10630347862195,182.72121312851027,128.48096196285488,1,-1,-1,-1
134,55,38.41492071759086,383.13210783533134,207.60353175026336,137.8777597314172,1,-1,-1,-1
146,56,756.9870936471477,412.8289620174355,60.52296039013067,38.30124029308815,1,-1,-1,-1
147,56,770.229335976224,417.01330884452256,52.43718841742851,33.887651858700266,1,-1,-1,-1
148,56,782.1767705070504,419.9511124721045,47.81178569475743,31.82403999320005,1,-1,-1,-1
149,56,791.7940132380724,420.90098632637495,44.51448600469427,30.711955702287597,1,-1,-1,-1
149,59,1651.8701129084452,375.7614929199219,116.24771363623438,107.97291259765625,1,-1,-1,-1
150,56,800.155519307028,419.9867177643094,42.53257063491721,30.4879482502961,1,-1,-1,-1
151,56,808.7760204794114,418.53413564604864,38.736039649776515,28.767797392321715,1,-1,-1,-1
152,56,813.4372376984554,417.8188224224153,37.71854007892608,29.123164092350255,1,-1,-1,-1
153,56,818.6861537066304,417.46478389341274,35.91163236398477,28.784811596403717,1,-1,-1,-1
153,59,1652.5295262837403,375.66679654854653,115.71889548351639,107.53905047876906,1,-1,-1,-1
154,56,825.2314644220914,416.9312604325224,33.28801609464778,27.522210758535508,1,-1,-1,-1
155,56,828.6414620469687,415.6820071608881,33.04336626447061,28.252383334686403,1,-1,-1,-1
156,56,835.3691088716447,416.2006947794625,30.374772376056725,26.869160551731515,1,-1,-1,-1
156,59,1661.2180305445104,373.3777876889017,110.2069575421568,101.89364458744512,1,-1,-1,-1
157,56,839.239949484567,416.52551398384344,28.972907077655886,26.344724708513933,1,-1,-1,-1
157,59,1660.9726092855256,372.2710675921519,111.85215219572507,103.15442120644101,1,-1,-1,-1
158,56,844.0265258813058,417.02887673605795,26.670703621037926,24.990810201892266,1,-1,-1,-1
158,58,789.1759811858165,409.581770614086,80.20982703954955,50.180492918559075,1,-1,-1,-1
158,59,1658.7921984925172,373.14447672050807,116.63288476396026,107.75636289070258,1,-1,-1,-1
159,58,795.4651650458417,411.04350272909704,75.76422415312412,48.49078084191163,1,-1,-1,-1
159,59,1659.0361783140795,374.4584967366223,116.62135363589576,107.62985026224143,1,-1,-1,-1
160,58,801.9805470490678,412.14220242749246,71.70107546265031,46.87233400656102,1,-1,-1,-1
160,59,1658.5042835536485,374.6897474308868,117.08170312681922,108.15250125808436,1,-1,-1,-1
161,58,808.0561862010646,412.65837052596964,68.63401015634334,45.823051605196525,1,-1,-1,-1
161,59,1658.3239656190528,374.3237319730814,117.31333849647328,108.47146383581801,1,-1,-1,-1
162,58,812.220260578895,412.9684431154171,66.4611549162423,45.32585293911837,1,-1,-1,-1
162,59,1657.8734131703359,373.90740049540585,118.15544470475919,109.6667637642907,1,-1,-1,-1
163,58,817.3837405896599,413.4328020417742,63.77100414372341,44.29951226470553,1,-1,-1,-1
163,59,1658.3143290622222,374.0413856250286,117.78507641705197,109.44883401923016,1,-1,-1,-1
164,58,821.9888694119993,413.4513853589151,61.9124504714215,43.770092617792045,1,-1,-1,-1
164,59,1658.168617509736,374.0940085061113,117.91287972888907,109.72013490287954,1,-1,-1,-1
165,58,826.4595428409888,413.5437796119398,59.78487190919049,42.88470948659486,1,-1,-1,-1
165,59,1658.4157580369624,374.26443473037216,117.72245290840866,109.3959718205002,1,-1,-1,-1
166,58,830.8651841189919,412.2534437508159,56.972301286424546,41.500299141986915,1,-1,-1,-1
166,59,1658.3505385330243,373.8863466748438,118.19392701548202,109.86788136693015,1,-1,-1,-1
167,58,834.6471507703019,413.34198504022504,56.300515307042915,41.52288791567976,1,-1,-1,-1
167,59,1658.6787682674192,374.07402924233577,117.61514551911002,109.47657035941921,1,-1,-1,-1
168,58,838.0212920590396,414.4178627794742,53.76873866026468,40.180824619373276,1,-1,-1,-1
168,59,1658.644933179205,373.920488344085,117.92634037302044,109.72328668219079,1,-1,-1,-1
169,58,840.562143997596,412.66671194672597,53.05701994586649,40.21960846311946,1,-1,-1,-1
169,59,1658.3166607971432,374.32427096389307,117.24882849562854,109.36075321857695,1,-1,-1,-1
170,58,845.3298612277549,412.46315864233543,50.34246049784709,38.76274395538408,1,-1,-1,-1
170,59,1658.6447071734574,374.7731476747911,115.68740749416779,108.22420102795319,1,-1,-1,-1
171,58,849.1923627918061,413.56492044970906,46.04238585995526,35.80382532749006,1,-1,-1,-1
172,58,851.0665320872566,413.47531972619714,45.05663185121134,35.29334892304413,1,-1,-1,-1
172,59,1657.9949607571268,374.200303958253,117.39064046952498,109.63669775022115,1,-1,-1,-1
173,58,856.9124220665531,414.3786792454674,41.011371071636134,32.537319115750705,1,-1,-1,-1
174,58,858.3551753128146,413.54435908469645,41.474132978006025,33.17464837104259,1,-1,-1,-1
175,58,861.0466843920053,414.22211128595154,40.067577557696495,32.285345438331035,1,-1,-1,-1
176,58,864.4436352301943,414.30177563417243,38.83766261068813,31.406593500947285,1,-1,-1,-1
176,59,1657.8433018698026,374.4457418258027,117.0745614566674,109.52639641044053,1,-1,-1,-1
177,58,867.5009928227773,413.6449857899484,38.44444340714744,31.31621207721416,1,-1,-1,-1
177,59,1658.2614199141067,374.7632531127008,116.05949577444194,108.57346518063441,1,-1,-1,-1
178,58,870.7670098827426,413.1762669235718,39.238346100785435,32.02032879793839,1,-1,-1,-1
178,59,1658.9837042814802,375.32384129180457,114.9768974709946,107.2681103075612,1,-1,-1,-1
179,58,874.7185120190699,413.33950712250083,37.94974395276151,31.168745649275674,1,-1,-1,-1
179,59,1659.104950573717,375.1067002999903,115.33308078992611,107.44232321749544,1,-1,-1,-1
180,58,877.8978903553997,412.62185407248097,38.54271575995488,31.757887439997123,1,-1,-1,-1
180,59,1658.3836435091423,374.6844727321211,116.54855739423743,108.44456578674487,1,-1,-1,-1
181,58,881.1807374447563,412.5709071834025,38.06680186756444,31.452971015815297,1,-1,-1,-1
